|scenario_set|         MST|            features|prediction|30min|60min|90min|120min|
|          68|1.67972814E9|[1.67972814E9,253...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797282E9|[1.6797282E9,252....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972826E9|[1.67972826E9,251...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972832E9|[1.67972832E9,251...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972838E9|[1.67972838E9,250...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972844E9|[1.67972844E9,250...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797285E9|[1.6797285E9,252....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972856E9|[1.67972856E9,255...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972862E9|[1.67972862E9,262...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972868E9|[1.67972868E9,259...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972874E9|[1.67972874E9,248...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797288E9|[1.6797288E9,244....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972886E9|[1.67972886E9,243...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972892E9|[1.67972892E9,242...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972898E9|[1.67972898E9,241...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972904E9|[1.67972904E9,240...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797291E9|[1.6797291E9,239....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972916E9|[1.67972916E9,240...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972922E9|[1.67972922E9,244...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972928E9|[1.67972928E9,252...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972934E9|[1.67972934E9,258...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797294E9|[1.6797294E9,271....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972946E9|[1.67972946E9,280...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972952E9|[1.67972952E9,284...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972958E9|[1.67972958E9,290...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972964E9|[1.67972964E9,293...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797297E9|[1.6797297E9,308....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972976E9|[1.67972976E9,310...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972982E9|[1.67972982E9,301...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972988E9|[1.67972988E9,298...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67972994E9|[1.67972994E9,305...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|   1.67973E9|[1.67973E9,309.81...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973006E9|[1.67973006E9,297...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973012E9|[1.67973012E9,291...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973018E9|[1.67973018E9,285...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973024E9|[1.67973024E9,284...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797303E9|[1.6797303E9,282....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973036E9|[1.67973036E9,287...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973042E9|[1.67973042E9,290...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973048E9|[1.67973048E9,291...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973054E9|[1.67973054E9,291...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797306E9|[1.6797306E9,293....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973066E9|[1.67973066E9,306...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973072E9|[1.67973072E9,326...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973078E9|[1.67973078E9,320...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973084E9|[1.67973084E9,309...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797309E9|[1.6797309E9,308....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973096E9|[1.67973096E9,328...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973102E9|[1.67973102E9,328...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973108E9|[1.67973108E9,349...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973114E9|[1.67973114E9,332...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797312E9|[1.6797312E9,338....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973126E9|[1.67973126E9,331...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973132E9|[1.67973132E9,333...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973138E9|[1.67973138E9,336...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973144E9|[1.67973144E9,343...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797315E9|[1.6797315E9,330....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973156E9|[1.67973156E9,321...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973162E9|[1.67973162E9,321...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973168E9|[1.67973168E9,327...|      95.0| 95.0| 95.0| 95.0|  95.0|
|          68|1.67973174E9|[1.67973174E9,339...|      95.0| 95.0| 95.0| 95.0|  95.0|
|          68| 1.6797318E9|[1.6797318E9,380....|      95.0| 95.0| 95.0| 95.0|  95.0|
|          68|1.67973186E9|[1.67973186E9,432...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          68|1.67973192E9|[1.67973192E9,434...|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68|1.67973198E9|[1.67973198E9,456...|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68|1.67973204E9|[1.67973204E9,477...|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68| 1.6797321E9|[1.6797321E9,521....|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68|1.67973216E9|[1.67973216E9,512...|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68|1.67973222E9|[1.67973222E9,517...|       6.0|  6.0|  6.0|  6.0|   6.0|
|          68|1.67973228E9|[1.67973228E9,503...|       6.0|  6.0|  6.0|  6.0|   6.0|
|          68|1.67973234E9|[1.67973234E9,463...|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68| 1.6797324E9|[1.6797324E9,444....|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68|1.67973246E9|[1.67973246E9,431...|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68|1.67973252E9|[1.67973252E9,445...|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68|1.67973258E9|[1.67973258E9,432...|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68|1.67973264E9|[1.67973264E9,413...|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68| 1.6797327E9|[1.6797327E9,404....|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68|1.67973276E9|[1.67973276E9,407...|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68|1.67973282E9|[1.67973282E9,404...|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68|1.67973288E9|[1.67973288E9,364...|       4.0|  4.0|  4.0|  4.0|   4.0|
|          68|1.67973294E9|[1.67973294E9,308...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          68|  1.679733E9|[1.679733E9,293.1...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          68|1.67973306E9|[1.67973306E9,300...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          68|1.67973312E9|[1.67973312E9,316...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          68|1.67973318E9|[1.67973318E9,287...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          68|1.67973324E9|[1.67973324E9,281...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          68| 1.6797333E9|[1.6797333E9,272....|       2.0|  2.0|  2.0|  2.0|   2.0|
|          68|1.67973336E9|[1.67973336E9,246...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973342E9|[1.67973342E9,237...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973348E9|[1.67973348E9,228...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973354E9|[1.67973354E9,199...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797336E9|[1.6797336E9,184....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973366E9|[1.67973366E9,182...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973372E9|[1.67973372E9,189...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973378E9|[1.67973378E9,210...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973384E9|[1.67973384E9,212...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68| 1.6797339E9|[1.6797339E9,220....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973396E9|[1.67973396E9,213...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973402E9|[1.67973402E9,212...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973408E9|[1.67973408E9,216...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          68|1.67973414E9|[1.67973414E9,205...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797132E9|[1.6797132E9,117....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971326E9|[1.67971326E9,121...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971332E9|[1.67971332E9,127...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971338E9|[1.67971338E9,133...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971344E9|[1.67971344E9,137...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797135E9|[1.6797135E9,141....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971356E9|[1.67971356E9,146...|      96.0| 96.0| 96.0| 96.0|  96.0|
|          69|1.67971362E9|[1.67971362E9,146...|      96.0| 96.0| 96.0| 96.0|  96.0|
|          69|1.67971368E9|[1.67971368E9,142...|      96.0| 96.0| 96.0| 96.0|  96.0|
|          69|1.67971374E9|[1.67971374E9,137...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797138E9|[1.6797138E9,134....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971386E9|[1.67971386E9,131...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971392E9|[1.67971392E9,131...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971398E9|[1.67971398E9,134...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971404E9|[1.67971404E9,130...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797141E9|[1.6797141E9,125....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971416E9|[1.67971416E9,124...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971422E9|[1.67971422E9,120...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971428E9|[1.67971428E9,120...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971434E9|[1.67971434E9,121...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797144E9|[1.6797144E9,119....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971446E9|[1.67971446E9,118...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971452E9|[1.67971452E9,118...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971458E9|[1.67971458E9,117...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971464E9|[1.67971464E9,117...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797147E9|[1.6797147E9,119....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971476E9|[1.67971476E9,119...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          69|1.67971482E9|[1.67971482E9,122...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971488E9|[1.67971488E9,126...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971494E9|[1.67971494E9,132...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          69|  1.679715E9|[1.679715E9,140.6...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          69|1.67971506E9|[1.67971506E9,148...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          69|1.67971512E9|[1.67971512E9,155...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          69|1.67971518E9|[1.67971518E9,153...|       2.0|  2.0|  2.0|  2.0|   2.0|
|          69|1.67971524E9|[1.67971524E9,153...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797153E9|[1.6797153E9,156....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971536E9|[1.67971536E9,165...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971542E9|[1.67971542E9,168...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971548E9|[1.67971548E9,164...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971554E9|[1.67971554E9,165...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797156E9|[1.6797156E9,166....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971566E9|[1.67971566E9,169...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971572E9|[1.67971572E9,174...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971578E9|[1.67971578E9,181...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971584E9|[1.67971584E9,183...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797159E9|[1.6797159E9,182....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971596E9|[1.67971596E9,182...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971602E9|[1.67971602E9,180...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971608E9|[1.67971608E9,186...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971614E9|[1.67971614E9,199...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797162E9|[1.6797162E9,204....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971626E9|[1.67971626E9,207...|      96.0| 96.0| 96.0| 96.0|  96.0|
|          69|1.67971632E9|[1.67971632E9,210...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971638E9|[1.67971638E9,207...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971644E9|[1.67971644E9,207...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797165E9|[1.6797165E9,206....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971656E9|[1.67971656E9,208...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971662E9|[1.67971662E9,208...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971668E9|[1.67971668E9,207...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971674E9|[1.67971674E9,207...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797168E9|[1.6797168E9,214....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971686E9|[1.67971686E9,216...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971692E9|[1.67971692E9,218...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971698E9|[1.67971698E9,221...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971704E9|[1.67971704E9,223...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797171E9|[1.6797171E9,221....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971716E9|[1.67971716E9,222...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971722E9|[1.67971722E9,223...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971728E9|[1.67971728E9,222...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971734E9|[1.67971734E9,221...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797174E9|[1.6797174E9,222....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971746E9|[1.67971746E9,219...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971752E9|[1.67971752E9,222...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971758E9|[1.67971758E9,229...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971764E9|[1.67971764E9,237...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797177E9|[1.6797177E9,241....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971776E9|[1.67971776E9,254...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971782E9|[1.67971782E9,265...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971788E9|[1.67971788E9,269...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971794E9|[1.67971794E9,269...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|  1.679718E9|[1.679718E9,284.8...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971806E9|[1.67971806E9,284...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971812E9|[1.67971812E9,284...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971818E9|[1.67971818E9,290...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971824E9|[1.67971824E9,292...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797183E9|[1.6797183E9,298....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971836E9|[1.67971836E9,307...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971842E9|[1.67971842E9,307...|      96.0| 96.0| 96.0| 96.0|  96.0|
|          69|1.67971848E9|[1.67971848E9,309...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971854E9|[1.67971854E9,309...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797186E9|[1.6797186E9,312....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971866E9|[1.67971866E9,311...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971872E9|[1.67971872E9,325...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971878E9|[1.67971878E9,331...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971884E9|[1.67971884E9,340...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797189E9|[1.6797189E9,342....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971896E9|[1.67971896E9,330...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971902E9|[1.67971902E9,329...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971908E9|[1.67971908E9,332...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971914E9|[1.67971914E9,338...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797192E9|[1.6797192E9,349....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971926E9|[1.67971926E9,365...|      95.0| 95.0| 95.0| 95.0|  95.0|
|          69|1.67971932E9|[1.67971932E9,392...|      95.0| 95.0| 95.0| 95.0|  95.0|
|          69|1.67971938E9|[1.67971938E9,404...|      95.0| 95.0| 95.0| 95.0|  95.0|
|          69|1.67971944E9|[1.67971944E9,383...|      95.0| 95.0| 95.0| 95.0|  95.0|
|          69| 1.6797195E9|[1.6797195E9,373....|      95.0| 95.0| 95.0| 95.0|  95.0|
|          69|1.67971956E9|[1.67971956E9,372...|      95.0| 95.0| 95.0| 95.0|  95.0|
|          69|1.67971962E9|[1.67971962E9,374...|      95.0| 95.0| 95.0| 95.0|  95.0|
|          69|1.67971968E9|[1.67971968E9,367...|      95.0| 95.0| 95.0| 95.0|  95.0|
|          69|1.67971974E9|[1.67971974E9,359...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797198E9|[1.6797198E9,349....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971986E9|[1.67971986E9,337...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971992E9|[1.67971992E9,325...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67971998E9|[1.67971998E9,321...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972004E9|[1.67972004E9,323...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797201E9|[1.6797201E9,320....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972016E9|[1.67972016E9,314...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972022E9|[1.67972022E9,303...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972028E9|[1.67972028E9,306...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972034E9|[1.67972034E9,305...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797204E9|[1.6797204E9,305....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972046E9|[1.67972046E9,302...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972052E9|[1.67972052E9,295...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972058E9|[1.67972058E9,288...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972064E9|[1.67972064E9,292...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797207E9|[1.6797207E9,292....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972076E9|[1.67972076E9,289...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972082E9|[1.67972082E9,290...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972088E9|[1.67972088E9,292...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972094E9|[1.67972094E9,294...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|  1.679721E9|[1.679721E9,301.3...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972106E9|[1.67972106E9,295...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972112E9|[1.67972112E9,296...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972118E9|[1.67972118E9,302...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972124E9|[1.67972124E9,310...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797213E9|[1.6797213E9,326....|      95.0| 95.0| 95.0| 95.0|  95.0|
|          69|1.67972136E9|[1.67972136E9,332...|      95.0| 95.0| 95.0| 95.0|  95.0|
|          69|1.67972142E9|[1.67972142E9,326...|      95.0| 95.0| 95.0| 95.0|  95.0|
|          69|1.67972148E9|[1.67972148E9,328...|      95.0| 95.0| 95.0| 95.0|  95.0|
|          69|1.67972154E9|[1.67972154E9,327...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69| 1.6797216E9|[1.6797216E9,319....|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972166E9|[1.67972166E9,316...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972172E9|[1.67972172E9,317...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972178E9|[1.67972178E9,319...|      97.0| 97.0| 97.0| 97.0|  97.0|
|          69|1.67972184E9|[1.67972184E9,304...|      97.0| 97.0| 97.0| 97.0|  97.0|
